tbnId,OccurrenceUUID,最後修改時間,自訂調查紀錄編號,建議物種,物種UUID,物種學名,物種中文名,類群當地原生性,敏感資料座標精確度,緯度,經度,行政區,觀測日期,觀測方式,鑑定狀態,類群,對外釋出授權,姓名標示,敏感資料標示,所屬資料集,資料集網址,界,綱,科
5710815,797982b3-cf57-43ac-b4f5-cdfa63bbeff3,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231566,"Junonia lemonias aenaria",ec14007f-b6e6-4a1f-a79f-90d5eed23809;5b57f2ec-9d9a-4855-b717-85f7ce5b0080,"Junonia lemonias aenaria;Junonia lemonias",鱗紋眼蛺蝶aenaria亞種;鱗紋眼蛺蝶,野⽣,,23.826939,120.801571,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Nymphalidae;Nymphalidae
5710816,9c95ce0a-497f-47e0-b95e-5425fa81a3ca,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231567,"Leptosia nina niobe",461d4b03-18a8-4d87-8a3f-775d25b0e794;63cdadae-bf53-4218-a91b-bb35cd486ea4,"Leptosia nina niobe;Leptosia nina",纖粉蝶niobe亞種;纖粉蝶,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Pieridae;Pieridae
5710817,8e34ca37-e3e6-47fd-b5f1-b9bf5cb36df1,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231568,"Metaemene atrigutta",f1d7f056-8bf5-4eef-8552-0e077629b017,"Metaemene atrigutta",姬胡麻斑裳蛾,野⽣,,23.826963,120.801459,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Erebidae
5710818,d4fafffd-f227-43c1-bd1f-3108076745bf,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231569,"Papilio memnon heronus",631c0341-4ab1-40e1-8a94-a29c72cbe919;d5f96f04-0b11-4158-b6ea-af0f07219703,"Papilio memnon heronus;Papilio memnon",大鳳蝶heronus亞種;大鳳蝶,野⽣,,23.826923,120.801362,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Papilionidae;Papilionidae
5710819,6a70e386-a731-4a1d-aa8b-d42874e13cd6,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231570,"Japalura swinhonis",e4552802-d7c0-450f-af17-2a7a85328b86,"Diploderma swinhonis",斯文豪氏攀蜥,野⽣,,23.826737,120.80075,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,爬蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Agamidae
5710820,f5271565-4a6a-43be-a68b-798880790853,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231571,"Leucauge blanda",8f0e8bc7-0eab-4292-8816-13371a975429,"Leucauge blanda",肩斑銀腹蛛,野⽣,,23.827461,120.800994,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Tetragnathidae
5710821,88bd87b5-e6c1-4dd7-b94b-7e21ec3ff20c,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231572,"Leucauge blanda",8f0e8bc7-0eab-4292-8816-13371a975429,"Leucauge blanda",肩斑銀腹蛛,野⽣,,23.826764,120.801141,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Tetragnathidae
5710822,6e1d4e7b-4c48-4327-81fc-3006a6ea5c54,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231573,"Nephila pilipes",a5a9386f-3819-482c-aa3d-ea277c7036ab,"Nephila pilipes",人面蜘蛛,野⽣,,23.826779,120.801469,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Nephilidae
5710823,57b5617c-7b4b-40ff-80f6-8455d8f26114,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231574,"Nephila pilipes",a5a9386f-3819-482c-aa3d-ea277c7036ab,"Nephila pilipes",人面蜘蛛,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Nephilidae
5710824,bddf9802-ba5e-4608-aabc-7bc548228065,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231575,"Callosciurus erythraeus thaiwanensis",ebffab32-e2f6-49a1-93eb-a35ea6dd5f39;17369a4d-5103-432d-9d17-3242fc0096c9,"Callosciurus erythraeus thaiwanensis;Callosciurus erythraeus",赤腹松鼠;赤腹松鼠,野⽣,,23.827447,120.800716,南投縣集集鎮,2018-10-24,Occurrence,已鑑定,哺乳類;哺乳類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Mammalia;Mammalia,Sciuridae;Sciuridae
5710825,507d1e77-c504-40a6-bfbe-e328c01e8e04,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231576,"Geisha mariginellus",4827564f-85e6-4479-a7c3-70c01b3300f8,"Geisha mariginellus",小青蛾蠟蟬,野⽣,,23.827041,120.80196,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Flatidae
5710826,ae31cd50-4745-4c3c-9ce6-4a1d4a849033,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231577,"Geisha mariginellus",4827564f-85e6-4479-a7c3-70c01b3300f8,"Geisha mariginellus",小青蛾蠟蟬,野⽣,,23.827501,120.801874,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Flatidae
5710827,4068709d-20da-4fd1-9648-56072644ad1a,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231578,"Geisha mariginellus",4827564f-85e6-4479-a7c3-70c01b3300f8,"Geisha mariginellus",小青蛾蠟蟬,野⽣,,23.827727,120.802142,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Flatidae
5710828,365d6bdc-5c95-431a-9b57-dc01172b05f8,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231579,"Ceriagrion auranticum ryukyuanum",31c38595-79d4-4382-a256-6bce09bf9dea;5fbcfae6-ea81-4573-8180-3c898697364b,"Ceriagrion auranticum ryukyuanum;Ceriagrion auranticum",紅腹細蟌(ryukyuanum亞種);紅腹細蟌,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5710829,f46aad78-7c3e-4375-8d35-7e6475f9b022,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231580,"Copera ciliata",09d65873-e37e-4e45-98bc-2f9a617ffc12,"Copera ciliata",環紋琵蟌,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5710830,3ef6c211-a43c-4381-a379-d954cc306528,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231581,"Copera marginipes",1e67c223-1876-43fc-adc5-f5773cdc847a,"Copera marginipes",脛蹼琵蟌,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5710831,c6c9d66a-26ef-4a7d-b2be-63de5248dc0f,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231582,"Ictinogomphus rapax",e5c6da69-37c8-431e-8d45-6affff161084,"Ictinogomphus rapax",粗鉤春蜓,野⽣,,23.826839,120.800427,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Gomphidae
5710832,49f7f97e-9586-4b3d-877a-69940749e273,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231583,"Paracercion calamorum dyeri",9f879755-2385-48c5-b5cc-38e476c87123;dc713467-7362-4f82-9b73-5efb5b934fca,"Paracercion calamorum dyeri;Paracercion calamorum",葦笛細蟌;葦笛細蟌,野⽣,,23.826914,120.801499,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5710833,f584a49e-e806-4922-a2dd-aab7765dab5c,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231584,"Pseudagrion microcephalum",238e95cc-ccc2-426e-8fa7-bdc1fb84655d,"Pseudagrion microcephalum",瘦面細蟌,野⽣,,23.826914,120.801499,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Coenagrionidae
5710834,ce44c27e-f451-40b7-8958-c9f362e012d8,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231585,"Cupha erymanthis",b93dadb7-4217-48a2-b680-64a16b048c85,"Cupha erymanthis",黃襟蛺蝶,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5710835,d0de8a01-5552-437b-b28d-32c21ed039c8,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231586,"Deudorix epijarbas menesicles",eaaf1e6a-69af-4193-b265-9224eb0a5a8a;c01d836a-6373-4087-8f4d-3f7630672173,"Deudorix epijarbas menesicles;Deudorix epijarbas",玳灰蝶menesicles亞種;玳灰蝶,野⽣,,23.827518,120.801226,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Lycaenidae;Lycaenidae
5710836,c6e815f7-c043-4b10-abec-46c58dc79d66,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231587,"Graphium agamemnon",cd9d281e-cb60-466c-a54e-7a56c945a75f,"Graphium agamemnon",翠斑青鳳蝶,野⽣,,23.827058,120.80196,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Papilionidae
5710837,efbe6163-a5e1-4996-a6fb-329dc5b9d20e,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231588,"Hypolimnas bolina kezia",dd8588b4-a4d7-433a-825c-e4b32bca3124;52293356-1797-44a1-b66b-8bd2c249e0e8,"Hypolimnas bolina kezia;Hypolimnas bolina",幻蛺蝶kezia亞種;幻蛺蝶,野⽣,,23.829046,120.801537,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Nymphalidae;Nymphalidae
5710838,5e25523d-1134-454f-a4d8-f749e17e2d7d,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231589,"Ideopsis similis",0c858d03-27fa-4359-9a4c-0ce9fd99d8ff,"Ideopsis similis",旖斑蝶,野⽣,,23.828069,120.802129,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5710839,2bb69d3a-0f9a-4ff5-90f9-7ceea6a89f51,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231590,"Jamides alecto dromicus",a8266c32-cde2-40db-8b4e-3472972f6880;8104c6e7-396c-45d8-b623-2a3ff984e876,"Jamides alecto dromicus;Jamides alecto",淡青雅波灰蝶dromicus亞種;淡青雅波灰蝶,野⽣,,23.826493,120.801442,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Lycaenidae;Lycaenidae
5710840,f402918b-20ab-4c88-8c6e-a66f9e795268,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231591,"Leptosia nina niobe",461d4b03-18a8-4d87-8a3f-775d25b0e794;63cdadae-bf53-4218-a91b-bb35cd486ea4,"Leptosia nina niobe;Leptosia nina",纖粉蝶niobe亞種;纖粉蝶,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Pieridae;Pieridae
5710841,7a240d0b-9e31-4ee8-8203-5766ce9718eb,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231592,"Melanitis phedima polishana",40e49bae-3e95-49f7-b63b-e6a2d22ed09c;1b2eb09e-ce8f-4845-8206-3fe3dc8c27f2,"Melanitis phedima polishana;Melanitis phedima",森林暮眼蝶polishana亞種;森林暮眼蝶,野⽣,,23.826958,120.801559,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Nymphalidae;Nymphalidae
5710842,7f37c332-df36-4810-83ef-e3c789eef779,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231593,"Melanitis phedima polishana",40e49bae-3e95-49f7-b63b-e6a2d22ed09c;1b2eb09e-ce8f-4845-8206-3fe3dc8c27f2,"Melanitis phedima polishana;Melanitis phedima",森林暮眼蝶polishana亞種;森林暮眼蝶,野⽣,,23.827584,120.801888,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Nymphalidae;Nymphalidae
5710843,6e234725-7d64-4686-ba83-84fff2934805,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231594,"Metaemene atrigutta",f1d7f056-8bf5-4eef-8552-0e077629b017,"Metaemene atrigutta",姬胡麻斑裳蛾,野⽣,,23.826963,120.801459,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Erebidae
5710844,2cbb91cc-6d3e-4d9a-97a5-ec9e5f316012,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231595,"Japalura swinhonis",e4552802-d7c0-450f-af17-2a7a85328b86,"Diploderma swinhonis",斯文豪氏攀蜥,野⽣,,23.826718,120.800813,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,爬蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Agamidae
5710845,0dfe88a9-30b4-46ff-9694-ec8ec6a024eb,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231596,"Mauremys sinensis",3d145d1d-f9b2-47fd-99fc-f047b10cd560,"Mauremys sinensis",斑龜,野⽣,經緯度小數點後2位（約1公里）,23.82,120.8,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,爬蟲類,,,輕度,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Geoemydidae
5710846,be2acdb4-9a4b-4ff3-ab57-cf0a51c1f3ba,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231597,"Sphenomorphus indicus",09fff617-7cfd-4978-96bf-e87fcd262751,"Sphenomorphus indicus",印度蜓蜥,野⽣,,23.82665,120.801691,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,爬蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Scincidae
5710847,747c5b8b-6994-4453-8300-baabbb7a0029,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231598,"Leucauge blanda",8f0e8bc7-0eab-4292-8816-13371a975429,"Leucauge blanda",肩斑銀腹蛛,野⽣,,23.827461,120.800994,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Tetragnathidae
5710848,b4f0e06a-fb3b-438b-b320-7ea04b0c4f74,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231599,"Leucauge blanda",8f0e8bc7-0eab-4292-8816-13371a975429,"Leucauge blanda",肩斑銀腹蛛,野⽣,,23.826764,120.801141,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Tetragnathidae
5710849,f7a448ab-641e-44f8-8a07-056de4e1da84,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231600,"Leucauge blanda",8f0e8bc7-0eab-4292-8816-13371a975429,"Leucauge blanda",肩斑銀腹蛛,野⽣,,23.82687,120.801709,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蜘蛛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Arachnida,Tetragnathidae
5710850,35f12347-48bd-4039-a2d6-808e7bd90aca,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231602,"Callosciurus erythraeus thaiwanensis",ebffab32-e2f6-49a1-93eb-a35ea6dd5f39;17369a4d-5103-432d-9d17-3242fc0096c9,"Callosciurus erythraeus thaiwanensis;Callosciurus erythraeus",赤腹松鼠;赤腹松鼠,野⽣,,23.826958,120.801132,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,哺乳類;哺乳類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Mammalia;Mammalia,Sciuridae;Sciuridae
5710851,cf00a695-16f9-4042-9278-32062ed3b91d,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231603,"Callosciurus erythraeus thaiwanensis",ebffab32-e2f6-49a1-93eb-a35ea6dd5f39;17369a4d-5103-432d-9d17-3242fc0096c9,"Callosciurus erythraeus thaiwanensis;Callosciurus erythraeus",赤腹松鼠;赤腹松鼠,野⽣,,23.826621,120.800894,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,哺乳類;哺乳類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Mammalia;Mammalia,Sciuridae;Sciuridae
5710852,02c0c338-5db0-4604-b4ae-68d01812e868,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231604,"Mycalesis zonata",b496dc26-a6da-4c35-9b1f-60099f884194,"Mycalesis zonata",切翅眉眼蝶,野⽣,,23.826961,120.801616,南投縣集集鎮,2018-10-25,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5710853,0e9444ec-a57f-4486-925d-d9a4eef46d44,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231605,"Geisha mariginellus",4827564f-85e6-4479-a7c3-70c01b3300f8,"Geisha mariginellus",小青蛾蠟蟬,野⽣,,23.827501,120.801874,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Flatidae
5710854,685abdb3-1197-4160-8f2b-f0bfa2130c56,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231606,"Geisha mariginellus",4827564f-85e6-4479-a7c3-70c01b3300f8,"Geisha mariginellus",小青蛾蠟蟬,野⽣,,23.827727,120.802142,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Flatidae
5710855,89145e54-bfc2-4bc6-b0a0-37ab246ae926,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231607,"Ceriagrion auranticum ryukyuanum",31c38595-79d4-4382-a256-6bce09bf9dea;5fbcfae6-ea81-4573-8180-3c898697364b,"Ceriagrion auranticum ryukyuanum;Ceriagrion auranticum",紅腹細蟌(ryukyuanum亞種);紅腹細蟌,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5710856,92d302ad-de7f-4576-89a9-77372def76e9,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231608,"Copera ciliata",09d65873-e37e-4e45-98bc-2f9a617ffc12,"Copera ciliata",環紋琵蟌,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5710857,91fb5b06-ca0a-4e46-9044-28aa31dd4fb8,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231609,"Copera marginipes",1e67c223-1876-43fc-adc5-f5773cdc847a,"Copera marginipes",脛蹼琵蟌,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5710858,35ad26ac-8bdd-450f-be08-7c84509b5f9f,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231610,"Ictinogomphus rapax",e5c6da69-37c8-431e-8d45-6affff161084,"Ictinogomphus rapax",粗鉤春蜓,野⽣,,23.826889,120.801095,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Gomphidae
5710859,616dcafe-1827-4e94-a7fd-030593470a3a,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231611,"Orthetrum sabina sabina",5d2b1148-ef83-4e1a-bccf-80fe83ee5f8b;7682e6c1-93a1-49ec-acfe-c6ce68fd6a70,"Orthetrum sabina sabina;Orthetrum sabina",杜松蜻蜓(指名亞種);杜松蜻蜓,野⽣,,23.82699,120.801583,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Libellulidae;Libellulidae
5710860,d1d9e911-2c0c-420a-9a2d-ff5b1049dbe2,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231612,"Paracercion calamorum dyeri",9f879755-2385-48c5-b5cc-38e476c87123;dc713467-7362-4f82-9b73-5efb5b934fca,"Paracercion calamorum dyeri;Paracercion calamorum",葦笛細蟌;葦笛細蟌,野⽣,,23.826929,120.801586,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5710861,7eb44759-f3a0-4408-afda-d3911b9556d1,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231613,"Pseudagrion microcephalum",238e95cc-ccc2-426e-8fa7-bdc1fb84655d,"Pseudagrion microcephalum",瘦面細蟌,野⽣,,23.826929,120.801586,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Coenagrionidae
5710862,bd656648-886a-4b32-8afa-8a73605f9047,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231614,"Cupha erymanthis",b93dadb7-4217-48a2-b680-64a16b048c85,"Cupha erymanthis",黃襟蛺蝶,野⽣,,23.826979,120.801423,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5710863,16c32132-9f76-40d8-a896-88ebe276d05e,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:5231615,"Elymnias hypermnestra hainana",af7832e2-6dd4-4e90-9418-a412cb6c96c4;e6712e23-4abf-4dfc-b23f-7fcbf67275aa,"Elymnias hypermnestra hainana;Elymnias hypermnestra",藍紋鋸眼蝶hainana亞種;藍紋鋸眼蝶,野⽣,,23.827638,120.802094,南投縣集集鎮,2018-10-26,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Nymphalidae;Nymphalidae
